Retailer,Retailer ID,Invoice Date,Month,Region,State,City,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operational Margin,Profit
Kohl's,1189833,08-04-2021,April,West,California,Los Angeles,Men Athletic Footwear,Outlet,50.00,600,30000,3%,750.00
Kohl's,1189833,09-04-2021,April,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,625,31250,4%,1250.00
Kohl's,1189833,10-04-2021,April,West,California,Los Angeles, Women Athletic Footwear,Outlet,45.00,525,23625,4%,826.88
Kohl's,1189833,11-04-2021,April,West,California,Los Angeles,Men Apparel,Outlet,50.00,425,21250,6%,1168.75
Kohl's,1189833,12-04-2021,April,West,California,Los Angeles, Women Apparel,Outlet,65.00,600,39000,2%,780.00
Kohl's,1189833,13-04-2021,April,West,California,Los Angeles,Men Street Footwear,Outlet,45.00,800,36000,4%,1440.00
Kohl's,1189833,14-04-2021,April,West,California,Los Angeles,Men Athletic Footwear,Outlet,50.00,650,32500,3%,812.50
Kohl's,1189833,15-04-2021,April,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,650,32500,4%,1300.00
Kohl's,1189833,16-04-2021,April,West,California,Los Angeles, Women Athletic Footwear,Outlet,45.00,550,24750,4%,866.25
Kohl's,1189833,17-04-2021,April,West,California,Los Angeles,Men Apparel,Outlet,50.00,450,22500,6%,1237.50
Kohl's,1189833,18-04-2021,April,West,California,Los Angeles, Women Apparel,Outlet,65.00,625,40625,2%,812.50
Kohl's,1189833,19-04-2021,April,West,California,Los Angeles,Men Street Footwear,Outlet,45.00,900,40500,4%,1620.00
Kohl's,1189833,20-04-2021,April,West,California,Los Angeles,Men Athletic Footwear,Outlet,50.00,750,37500,3%,937.50
Kohl's,1189833,21-04-2021,April,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,750,37500,4%,1500.00
Kohl's,1189833,22-04-2021,April,West,California,Los Angeles, Women Athletic Footwear,Outlet,45.00,625,28125,4%,984.38
Kohl's,1189833,23-04-2021,April,West,California,Los Angeles,Men Apparel,Outlet,50.00,500,25000,6%,1375.00
Kohl's,1189833,24-04-2021,April,West,California,Los Angeles, Women Apparel,Outlet,65.00,800,52000,2%,1040.00
Kohl's,1189833,25-04-2021,April,West,California,Los Angeles,Men Street Footwear,Outlet,45.00,950,42750,4%,1710.00
Kohl's,1189833,26-04-2021,April,West,California,Los Angeles,Men Athletic Footwear,Outlet,50.00,800,40000,3%,1000.00
Kohl's,1189833,27-04-2021,April,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,750,37500,4%,1500.00
Kohl's,1189833,28-04-2021,April,West,California,Los Angeles, Women Athletic Footwear,Outlet,45.00,650,29250,4%,1023.75
Kohl's,1189833,29-04-2021,April,West,California,Los Angeles,Men Apparel,Outlet,50.00,700,35000,6%,1925.00
Kohl's,1189833,30-04-2021,April,West,California,Los Angeles, Women Apparel,Outlet,65.00,700,45500,2%,910.00
Kohl's,1189833,01-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,50.00,900,45000,4%,1800.00
Kohl's,1189833,02-05-2021,May,West,California,Los Angeles,Men Athletic Footwear,Outlet,55.00,850,46750,3%,1168.75
Kohl's,1189833,03-05-2021,May,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,725,36250,4%,1450.00
Kohl's,1189833,04-05-2021,May,West,California,Los Angeles, Women Athletic Footwear,Outlet,50.00,675,33750,4%,1181.25
Kohl's,1189833,05-05-2021,May,West,California,Los Angeles,Men Apparel,Outlet,60.00,675,40500,6%,2227.50
Kohl's,1189833,06-05-2021,May,West,California,Los Angeles, Women Apparel,Outlet,65.00,650,42250,2%,845.00
Kohl's,1189833,07-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,50.00,850,42500,4%,1700.00
Kohl's,1189833,08-05-2021,May,West,California,Los Angeles,Men Athletic Footwear,Outlet,55.00,850,46750,3%,1168.75
Kohl's,1189833,09-05-2021,May,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,700,35000,4%,1400.00
Kohl's,1189833,10-05-2021,May,West,California,Los Angeles, Women Athletic Footwear,Outlet,50.00,650,32500,4%,1137.50
Kohl's,1189833,11-05-2021,May,West,California,Los Angeles,Men Apparel,Outlet,60.00,650,39000,6%,2145.00
Kohl's,1189833,12-05-2021,May,West,California,Los Angeles, Women Apparel,Outlet,65.00,700,45500,2%,910.00
Kohl's,1189833,13-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,50.00,800,40000,4%,1600.00
Kohl's,1189833,14-05-2021,May,West,California,Los Angeles,Men Athletic Footwear,Outlet,55.00,800,44000,3%,1100.00
Kohl's,1189833,15-05-2021,May,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,650,32500,4%,1300.00
Kohl's,1189833,16-05-2021,May,West,California,Los Angeles, Women Athletic Footwear,Outlet,50.00,625,31250,4%,1093.75
Kohl's,1189833,17-05-2021,May,West,California,Los Angeles,Men Apparel,Outlet,60.00,600,36000,6%,1980.00
Kohl's,1189833,18-05-2021,May,West,California,Los Angeles, Women Apparel,Outlet,65.00,650,42250,2%,845.00
Kohl's,1189833,19-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,50.00,825,41250,4%,1650.00
Kohl's,1189833,20-05-2021,May,West,California,Los Angeles,Men Athletic Footwear,Outlet,55.00,825,45375,3%,1134.38
Kohl's,1189833,21-05-2021,May,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,675,33750,4%,1350.00
Kohl's,1189833,22-05-2021,May,West,California,Los Angeles, Women Athletic Footwear,Outlet,50.00,650,32500,4%,1137.50
Kohl's,1189833,23-05-2021,May,West,California,Los Angeles,Men Apparel,Outlet,60.00,600,36000,6%,1980.00
Kohl's,1189833,24-05-2021,May,West,California,Los Angeles, Women Apparel,Outlet,65.00,700,45500,2%,910.00
Kohl's,1189833,25-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,50.00,900,45000,4%,1800.00
Kohl's,1189833,26-05-2021,May,West,California,Los Angeles,Men Athletic Footwear,Outlet,55.00,900,49500,3%,1237.50
Kohl's,1189833,27-05-2021,May,West,California,Los Angeles, Women Street Footwear,Outlet,50.00,700,35000,4%,1400.00
Kohl's,1189833,28-05-2021,May,West,California,Los Angeles, Women Athletic Footwear,Outlet,50.00,700,35000,4%,1225.00
Kohl's,1189833,29-05-2021,May,West,California,Los Angeles,Men Apparel,Outlet,60.00,625,37500,6%,2062.50
Kohl's,1189833,30-05-2021,May,West,California,Los Angeles, Women Apparel,Outlet,65.00,725,47125,2%,942.50
Foot Locker,1185732,31-05-2021,May,West,California,Los Angeles,Men Street Footwear,Outlet,45.00,475,21375,4%,855.00
Foot Locker,1185732,01-06-2021,June,West,California,Los Angeles,Men Athletic Footwear,Outlet,45.00,275,12375,4%,433.13
Foot Locker,1185732,02-06-2021,June,West,California,Los Angeles, Women Street Footwear,Outlet,35.00,275,9625,4%,336.88
Foot Locker,1185732,03-06-2021,June,West,California,Los Angeles, Women Athletic Footwear,Outlet,40.00,125,5000,4%,200.00
Foot Locker,1185732,04-06-2021,June,Midwest,Illinois,Chicago,Men Apparel,Outlet,55.00,175,9625,4%,336.88
Foot Locker,1185732,05-06-2021,June,Midwest,Illinois,Chicago, Women Apparel,Outlet,45.00,275,12375,5%,618.75
Foot Locker,1185732,06-06-2021,June,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,45.00,525,23625,4%,945.00
Foot Locker,1185732,07-06-2021,June,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,45.00,175,7875,4%,275.63
Foot Locker,1185732,08-06-2021,June,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,35.00,225,7875,4%,275.63
Foot Locker,1185732,09-06-2021,June,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,40.00,100,4000,4%,160.00
Foot Locker,1185732,10-06-2021,June,Midwest,Illinois,Chicago,Men Apparel,Outlet,55.00,175,9625,4%,336.88
Foot Locker,1185732,11-06-2021,June,Midwest,Illinois,Chicago, Women Apparel,Outlet,45.00,275,12375,5%,618.75
Foot Locker,1185732,12-06-2021,June,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,495,24750,4%,990.00
Foot Locker,1185732,13-06-2021,June,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,50.00,200,10000,4%,350.00
Foot Locker,1185732,14-06-2021,June,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,225,9000,4%,315.00
Foot Locker,1185732,15-06-2021,June,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,45.00,75,3375,4%,135.00
Foot Locker,1185732,16-06-2021,June,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,125,7500,4%,262.50
Foot Locker,1185732,17-06-2021,June,Midwest,Illinois,Chicago, Women Apparel,Outlet,50.00,225,11250,5%,562.50
Foot Locker,1185732,18-06-2021,June,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,450,22500,4%,900.00
Foot Locker,1185732,19-06-2021,June,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,50.00,150,7500,4%,262.50
Foot Locker,1185732,20-06-2021,June,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,150,6000,4%,210.00
Foot Locker,1185732,21-06-2021,June,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,45.00,75,3375,4%,135.00
Foot Locker,1185732,22-06-2021,June,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,100,6000,4%,210.00
Foot Locker,1185732,23-06-2021,June,Midwest,Illinois,Chicago, Women Apparel,Outlet,50.00,225,11250,5%,562.50
Foot Locker,1185732,24-06-2021,June,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,60.00,495,29700,4%,1188.00
Foot Locker,1185732,25-06-2021,June,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,55.00,200,11000,4%,385.00
Foot Locker,1185732,26-06-2021,June,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,50.00,175,8750,4%,306.25
Foot Locker,1185732,27-06-2021,June,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,50.00,100,5000,4%,200.00
Foot Locker,1185732,28-06-2021,June,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,125,7500,4%,262.50
Foot Locker,1185732,29-06-2021,June,Midwest,Illinois,Chicago, Women Apparel,Outlet,65.00,250,16250,5%,812.50
Foot Locker,1185732,30-06-2021,June,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,500,25000,4%,1000.00
Foot Locker,1185732,01-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,45.00,250,11250,4%,393.75
Foot Locker,1185732,02-07-2021,July,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,200,8000,4%,280.00
Foot Locker,1185732,03-07-2021,July,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,40.00,175,7000,4%,280.00
Foot Locker,1185732,04-07-2021,July,Midwest,Illinois,Chicago,Men Apparel,Outlet,50.00,175,8750,4%,306.25
Foot Locker,1185732,05-07-2021,July,Midwest,Illinois,Chicago, Women Apparel,Outlet,55.00,350,19250,5%,962.50
Foot Locker,1185732,06-07-2021,July,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,575,28750,4%,1150.00
Foot Locker,1185732,07-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,45.00,325,14625,4%,511.88
Foot Locker,1185732,08-07-2021,July,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,250,10000,4%,350.00
Foot Locker,1185732,09-07-2021,July,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,40.00,200,8000,4%,320.00
Foot Locker,1185732,10-07-2021,July,Midwest,Illinois,Chicago,Men Apparel,Outlet,50.00,225,11250,4%,393.75
Foot Locker,1185732,11-07-2021,July,Midwest,Illinois,Chicago, Women Apparel,Outlet,55.00,400,22000,5%,1100.00
Foot Locker,1185732,12-07-2021,July,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,550,27500,4%,1100.00
Foot Locker,1185732,13-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,45.00,325,14625,4%,511.88
Foot Locker,1185732,14-07-2021,July,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,250,10000,4%,350.00
Foot Locker,1185732,15-07-2021,July,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,40.00,225,9000,4%,360.00
Foot Locker,1185732,16-07-2021,July,Midwest,Illinois,Chicago,Men Apparel,Outlet,50.00,200,10000,4%,350.00
Foot Locker,1185732,17-07-2021,July,Midwest,Illinois,Chicago, Women Apparel,Outlet,55.00,375,20625,5%,1031.25
Foot Locker,1185732,18-07-2021,July,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,50.00,500,25000,4%,1000.00
Foot Locker,1185732,19-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,45.00,300,13500,4%,472.50
Foot Locker,1185732,20-07-2021,July,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,40.00,200,8000,4%,280.00
Foot Locker,1185732,21-07-2021,July,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,40.00,175,7000,4%,280.00
Foot Locker,1185732,22-07-2021,July,Midwest,Illinois,Chicago,Men Apparel,Outlet,50.00,175,8750,4%,306.25
Foot Locker,1185732,23-07-2021,July,Midwest,Illinois,Chicago, Women Apparel,Outlet,55.00,250,13750,5%,687.50
Foot Locker,1185732,24-07-2021,July,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,60.00,425,25500,4%,1020.00
Foot Locker,1185732,25-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,50.00,250,12500,4%,437.50
Foot Locker,1185732,26-07-2021,July,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,50.00,150,7500,4%,262.50
Foot Locker,1185732,27-07-2021,July,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,50.00,125,6250,4%,250.00
Foot Locker,1185732,28-07-2021,July,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,125,7500,4%,262.50
Foot Locker,1185732,29-07-2021,July,Midwest,Illinois,Chicago, Women Apparel,Outlet,65.00,250,16250,5%,812.50
Foot Locker,1185732,30-07-2021,July,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,60.00,400,24000,4%,960.00
Foot Locker,1185732,31-07-2021,July,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,50.00,250,12500,4%,437.50
Foot Locker,1185732,01-08-2021,August,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,50.00,195,9750,4%,341.25
Foot Locker,1185732,02-08-2021,August,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,50.00,175,8750,4%,350.00
Foot Locker,1185732,03-08-2021,August,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,150,9000,4%,315.00
Foot Locker,1185732,04-08-2021,August,Midwest,Illinois,Chicago, Women Apparel,Outlet,65.00,250,16250,5%,812.50
Foot Locker,1185732,05-08-2021,August,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,60.00,500,30000,4%,1200.00
Foot Locker,1185732,06-08-2021,August,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,50.00,300,15000,4%,525.00
Foot Locker,1185732,07-08-2021,August,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,50.00,250,12500,4%,437.50
Foot Locker,1185732,08-08-2021,August,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,50.00,200,10000,4%,400.00
Foot Locker,1185732,09-08-2021,August,Midwest,Illinois,Chicago,Men Apparel,Outlet,60.00,200,12000,4%,420.00
Foot Locker,1185732,10-08-2021,August,Midwest,Illinois,Chicago, Women Apparel,Outlet,65.00,300,19500,5%,975.00
Sports Direct,1197831,11-08-2021,August,Midwest,Illinois,Chicago,Men Street Footwear,Outlet,20.00,725,14500,3%,435.00
Sports Direct,1197831,12-08-2021,August,Midwest,Illinois,Chicago,Men Athletic Footwear,Outlet,30.00,725,21750,3%,652.50
Sports Direct,1197831,13-08-2021,August,Midwest,Illinois,Chicago, Women Street Footwear,Outlet,30.00,525,15750,3%,472.50
Sports Direct,1197831,14-08-2021,August,Midwest,Illinois,Chicago, Women Athletic Footwear,Outlet,35.00,525,18375,4%,735.00
Sports Direct,1197831,15-08-2021,August,South,Texas,Dallas,Men Apparel,Outlet,40.00,375,15000,3%,375.00
Sports Direct,1197831,16-08-2021,August,South,Texas,Dallas, Women Apparel,Outlet,35.00,525,18375,5%,826.88
Sports Direct,1197831,17-08-2021,August,South,Texas,Dallas,Men Street Footwear,Outlet,25.00,675,16875,3%,506.25
Sports Direct,1197831,18-08-2021,August,South,Texas,Dallas,Men Athletic Footwear,Outlet,35.00,650,22750,3%,682.50
Sports Direct,1197831,19-08-2021,August,South,Texas,Dallas, Women Street Footwear,Outlet,35.00,475,16625,3%,498.75
Sports Direct,1197831,20-08-2021,August,South,Texas,Dallas, Women Athletic Footwear,Outlet,35.00,425,14875,4%,595.00
Sports Direct,1197831,21-08-2021,August,South,Texas,Dallas,Men Apparel,Outlet,40.00,300,12000,3%,300.00
Sports Direct,1197831,22-08-2021,August,South,Texas,Dallas, Women Apparel,Outlet,35.00,500,17500,5%,787.50
Sports Direct,1197831,23-08-2021,August,South,Texas,Dallas,Men Street Footwear,Outlet,30.00,675,20250,4%,708.75
Sports Direct,1197831,24-08-2021,August,South,Texas,Dallas,Men Athletic Footwear,Outlet,40.00,675,27000,4%,945.00
Sports Direct,1197831,25-08-2021,August,South,Texas,Dallas, Women Street Footwear,Outlet,30.00,500,15000,4%,525.00
Sports Direct,1197831,26-08-2021,August,South,Texas,Dallas, Women Athletic Footwear,Outlet,35.00,400,14000,5%,630.00
Sports Direct,1197831,27-08-2021,August,South,Texas,Dallas,Men Apparel,Outlet,40.00,300,12000,3%,360.00
Sports Direct,1197831,28-08-2021,August,South,Texas,Dallas, Women Apparel,Outlet,35.00,450,15750,5%,787.50
Sports Direct,1197831,29-08-2021,August,South,Texas,Dallas,Men Street Footwear,Outlet,20.00,700,14000,4%,490.00
Sports Direct,1197831,30-08-2021,August,South,Texas,Dallas,Men Athletic Footwear,Outlet,30.00,700,21000,4%,735.00
Sports Direct,1197831,31-08-2021,August,South,Texas,Dallas, Women Street Footwear,Outlet,25.00,525,13125,4%,459.38
Sports Direct,1197831,01-09-2021,September,South,Texas,Dallas, Women Athletic Footwear,Outlet,30.00,425,12750,5%,573.75
Sports Direct,1197831,02-09-2021,September,South,Texas,Dallas,Men Apparel,Outlet,35.00,325,11375,3%,341.25
Sports Direct,1197831,03-09-2021,September,South,Texas,Dallas, Women Apparel,Outlet,30.00,600,18000,5%,900.00
Sports Direct,1197831,04-09-2021,September,South,Texas,Dallas,Men Street Footwear,Outlet,20.00,750,15000,4%,525.00
Sports Direct,1197831,05-09-2021,September,South,Texas,Dallas,Men Athletic Footwear,Outlet,30.00,775,23250,4%,813.75
Sports Direct,1197831,06-09-2021,September,South,Texas,Dallas, Women Street Footwear,Outlet,25.00,625,15625,4%,546.88
Sports Direct,1197831,07-09-2021,September,South,Texas,Dallas, Women Athletic Footwear,Outlet,35.00,550,19250,5%,866.25
Sports Direct,1197831,08-09-2021,September,South,Texas,Dallas,Men Apparel,Outlet,50.00,450,22500,3%,675.00
Sports Direct,1197831,09-09-2021,September,South,Texas,Dallas, Women Apparel,Outlet,45.00,800,36000,5%,1800.00
Sports Direct,1197831,10-09-2021,September,South,Texas,Dallas,Men Street Footwear,Outlet,45.00,800,36000,4%,1260.00
Sports Direct,1197831,11-09-2021,September,South,Texas,Dallas,Men Athletic Footwear,Outlet,50.00,800,40000,4%,1400.00
